Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020755;Servicios;Venta Directa;20260210;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260225;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152911;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020765;Preformas;Venta Directa;20260211;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260226;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152923;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020766;Servicios;Venta Directa;20260211;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260226;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152924;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020770;Preformas;Venta Directa;20260212;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260227;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152928;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020771;Servicios;Venta Directa;20260212;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260227;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152929;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020772;Preformas;Venta Directa;20260212;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260227;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152930;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020773;Servicios;Venta Directa;20260212;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260227;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152931;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020777;Preformas;Venta Directa;20260213;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260228;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152935;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020778;Servicios;Venta Directa;20260213;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260228;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152936;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020781;Preformas;Venta Directa;20260218;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260305;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152939;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020782;Servicios;Venta Directa;20260218;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;0,92;SER;1,09;SER;1713,29;1351,35;0,00;1599,11;Factura;Crédito 15 Días;20260305;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152940;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1437,97;1460,11;0,00;1574,28;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020784;Preformas;Venta Directa;20260219;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 43,90G (PCO1810);172800,000;PZA;172800,000;PZA;0,15;26778,82;4284,61;31063,43;Factura;Crédito 15 Días;20260306;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152942;1302007753;Long Finish;Transparente;44 gr.;G;7585920,000;TO;7,586;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26778,82;4284,61;31063,43;PEPSI-COLA;70000321;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020785;Servicios;Venta Directa;20260219;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260306;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152943;1302007754;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020792;Preformas;Venta Directa;20260219;Zona Metropolitana;3000;PREFORMAS TRANSPARENTE 42,64 GR(PCO1881);177600,000;PZA;177600,000;PZA;0,15;26707,49;4273,20;30980,69;Factura;Crédito 15 Días;20260306;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152951;1302007755;Short Finish;Transparente;29,5 gr.;G;7572864,000;TO;7,573;Agua;PP-Preforma;PREFORMAS;0,00000;02;2026;0,15;26707,49;4273,20;30980,69;PEPSICOLA;70000197;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
PEPSI-COLA VENEZUELA C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020793;Servicios;Venta Directa;20260219;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;1495,37;1495,37;0,00;1495,37;Factura;Crédito 15 Días;20260306;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152952;1302007756;Servicios Administrat.;;;KG;0,000;TO;0,000;Agua;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;1495,37;1495,37;0,00;1495,37;PEPSI-COLA;91000036;Precio Base General;Carbonatada;0010000975;17;01;X;20.02.2026 - 22:05:28;;;00130005;1300
CORPORACION LA ENCANTADA, C.A.;Embotelladoras;Fact. Nac. Proy. PET;8000020683;Botellas;Venta Directa;20260206;Zona Metropolitana;3000;BOTELLAS LICOR 0,350 L (23);4,000;PAL;19008,000;PZA;235179,33;940717,32;150514,77;1091232,09;Factura;Contado;20260206;VED;NA;;GV ClReg. Proy. PET;GLISNEIDY ISABEL FARFAR;00-0152836;1302007760;Licores;Transparente;350 ml.;G;437184,000;TO;0,437;Licores;PP-Botella;ENVASES PT;381,10740;02;2026;617,09;2468,38;394,94;2863,32;ENCANTADA;70000026;Precio Base General;Agua;0010001000;17;;N;20.02.2026 - 22:05:28;;;00100095;1300
CORPORACION LA ENCANTADA, C.A.;Embotelladoras;N/C Dev. Nac. P.PET;8200001955;Botellas;Venta Directa;20260206;Zona Metropolitana;3000;BOTELLAS LICOR 0,350 L (23);-0,914;PAL;-4345,000;PZA;-754,43;-689,55;-110,33;-799,88;Abono;Contado;20260206;USD;NA;;GV ClReg. Proy. PET;GLISNEIDY ISABEL FARFAR;00-0152837;1306000898;Licores;Transparente;350 ml.;G;-99935,000;TO;-0,100;Licores;PP-Botella;ENVASES PT;0,00000;02;2026;-754,43;-689,55;-110,33;-799,88;ENCANTADA;70000026;Precio Base General;Agua;0010001000;17;;N;20.02.2026 - 22:05:28;Z62;Material Rechazado P/Cliente;00100095;1300
CONSORCIO OLEAGINOSO;Embotelladoras;Fact. Nac. Proy. PET;8000020643;Tapas PT;Venta Directa;20260204;Zona Centro Occid.;3000;TAPA PCO 28MM 1810 NATURAL 3,10G (3.500);432,000;CS;432,000;CS;52,26;22576,32;3612,21;26188,53;Factura;Crédito 07 Días;20260211;USD;NA;;GV ClReg. Proy. PET;HORACIO HERNANDEZ;00-0152795;1302007763;Tapas S/Impresión;Transparente;28 mm. 1810;G;4687200,000;TO;4,687;Aceites;PP-Tap. Long Finish;TAPAS;0,00000;02;2026;52,26;22576,32;3612,21;26188,53;COPOSA;70000403;Precio Base General;Aceite;0010001009;17;;N;20.02.2026 - 22:05:28;;;00120003;1300
CONSORCIO OLEAGINOSO;Embotelladoras;Fact. Nac. Proy. PET;8000020645;Tapas PT;Venta Directa;20260204;Zona Centro Occid.;3000;TAPA PCO 28MM 1810 NATURAL 3,10G (3.500);432,000;CS;432,000;CS;52,26;22576,32;3612,21;26188,53;Factura;Crédito 07 Días;20260211;USD;NA;;GV ClReg. Proy. PET;HORACIO HERNANDEZ;00-0152797;1302007764;Tapas S/Impresión;Transparente;28 mm. 1810;G;4687200,000;TO;4,687;Aceites;PP-Tap. Long Finish;TAPAS;0,00000;02;2026;52,26;22576,32;3612,21;26188,53;COPOSA;70000403;Precio Base General;Aceite;0010001009;17;;N;20.02.2026 - 22:05:28;;;00120003;1300
NEGROPRO SOLUCIONES TECNICAS, S.A.;Distribuidores Enf.;Fact. Nac. Ampo.;7000012145;Inyecto Soplado;Venta Directa;20260204;Zona Metropolitana;3000;ENV.PET TRANSP COSMETIC 200 ML SENSITIVE;885,000;PZA;885,000;PZA;0,24;216,77;34,68;251,45;Factura;Contado;20260204;USD;NA;;GV ClReg. Ampofr.;JORGE REYES;00-056689;1202009388;Cosmetica Sensitive;Transparente;200 ml.;G;19470,000;TO;0,019;Productos De Limpiez;AM-Cosmética;ENVASES PT;0,00000;02;2026;0,24;216,77;34,68;251,45;NEGROPRO;70000042;Precio Base General;Distribuidor;0010001076;17;01;X;20.02.2026 - 22:05:28;;;00120005;1200
NEGROPRO SOLUCIONES TECNICAS, S.A.;Distribuidores Enf.;Fact. Nac. Ampo.;7000012145;Inyecto Soplado;Venta Directa;20260204;Zona Metropolitana;3000;ENVASE PET AMBAR FARMA 180 ML;704,000;PZA;704,000;PZA;0,26;182,66;29,23;211,89;Factura;Contado;20260204;USD;NA;;GV ClReg. Ampofr.;JORGE REYES;00-056689;1202009388;Farma S/Impresión;Ambar;180 ml.;G;16635,520;TO;0,017;Productos De Limpiez;AM-Farma;ENVASES PT;0,00000;02;2026;0,26;182,66;29,23;211,89;NEGROPRO;70000058;Precio Base General;Distribuidor;0010001076;17;01;X;20.02.2026 - 22:05:28;;;00120005;1200
NEGROPRO SOLUCIONES TECNICAS, S.A.;Distribuidores Enf.;Fact. Nac. Ampo.;7000012145;Inyecto Soplado;Venta Directa;20260204;Zona Metropolitana;3000;ENV PET TRANSP COSMETIC OVAL 100 ML (PH);1170,000;PZA;1170,000;PZA;0,18;211,65;33,86;245,51;Factura;Contado;20260204;USD;NA;;GV ClReg. Ampofr.;JORGE REYES;00-056689;1202009388;Cosmetica Cilindrica;Transparente;100 ml.;G;18720,000;TO;0,019;Productos De Limpiez;AM-Cosmética;ENVASES PT;0,00000;02;2026;0,18;211,65;33,86;245,51;NEGROPRO;70000421;Precio Base General;Distribuidor;0010001076;17;01;X;20.02.2026 - 22:05:28;;;00120005;1200
NEGROPRO SOLUCIONES TECNICAS, S.A.;Distribuidores Enf.;Fact. Nac. Ampo.;7000012146;Inyecto Soplado;Venta Directa;20260204;Zona Metropolitana;3000;ENVASE GEL PACK TRANSP TAPA TRANSP;210,000;PZA;210,000;PZA;0,49;102,88;16,46;119,34;Factura;Contado;20260204;USD;NA;;GV ClReg. Ampofr.;JORGE REYES;00-056690;1202009388;Tarro Gel Pack;;;G;9240,000;TO;0,009;Productos De Limpiez;AM-Env. Plásticos;ENVASES PT;0,00000;02;2026;0,49;102,88;16,46;119,34;NEGROPRO;70000051;Precio Base General;Distribuidor;0010001076;17;01;X;20.02.2026 - 22:05:28;;;00120005;1200
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020598;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;20,000;PAL;25200,000;PZA;424,20;8484,08;1357,45;9841,53;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152750;1302007758;Carbonatada;;;G;1310400,000;TO;1,310;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;8484,08;1357,45;9841,53;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020599;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152751;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020601;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152753;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020604;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152756;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020605;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152757;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020606;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152758;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020607;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152759;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020608;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152760;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020609;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152761;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020610;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;18,000;PAL;22680,000;PZA;424,20;7635,68;1221,71;8857,39;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152762;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;7635,68;1221,71;8857,39;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020611;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152763;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020612;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;424,20;10180,90;1628,94;11809,84;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152764;1302007758;Carbonatada;;;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;10180,90;1628,94;11809,84;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020613;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152765;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020614;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;24,000;PAL;30240,000;PZA;424,20;10180,90;1628,94;11809,84;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152766;1302007758;Carbonatada;;;G;1572480,000;TO;1,572;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;424,20;10180,90;1628,94;11809,84;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020615;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152767;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020616;Botellas;Venta Directa;20260203;Zona Metropolitana;3000;BOTELLAS  AMBAR  1,5L MALTIN POLAR 52Gr;17,10;PAL;22805,58;PZA;366,26;8756,17;1020,67;8693,43;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152768;1302007758;Carbonatada;;;G;1179360,000;TO;1,179;Alimentos;PP-Botella;BOTELLAS GASEOSAS;0,00000;02;2026;503,97;6995,37;1095,89;9024,68;;70000776;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
CERVECERIA POLAR, C.A;Embotelladoras;Fact. Nac. Proy. PET;8000020617;Servicios;Venta Directa;20260203;Zona Metropolitana;;FLETE POR VIAJE CORTINERO;1,000;SER;1,000;SER;318,00;318,00;0,00;318,00;Factura;Crédito 15 Días;20260218;USD;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152769;1302007759;Servicios Administrat.;;;KG;0,000;TO;0,000;Alimentos;Fletes;FLETE PROD TERMINADO;0,00000;02;2026;318,00;318,00;0,00;318,00;;91000036;Precio Base General;;0010001106;17;;N;20.02.2026 - 22:05:28;;;00130005;1300
