Sociedad;Cliente;Nombre del Cliente;Nombre del Vendedor;Vendedor;Asignación;Referencia;Cl.Doc.;Descripción Cl.Doc.;N°.Documento;Fecha Doc.;Fecha Base;Cond.Pago;Descripción Cond.Pago;D. Venc.;Fecha Venc.;Mon.F.;Valor monetario;No Vencido;1 -- 15;16 -- 30;31 -- 60;61 -- 90;91 -- 99999;T/C conversión 3;Importe en ML;Importe en MD;Mon.Doc.;Hora;Descripción Ramo;Descripción Gr Clien;Descripción Zona;Descripción Grupo Ve;Nombre Gte. Regional;Texto
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000120652;00-0610950;C2;NC.Nac.Pharsana;6200040222;20250710;20250710;NT15;Crédito 15 Días;210;20250725;USD;-346,65;0,00;0,00;0,00;0,00;0,00;-346,65;66,78800;-23152,06;-346,65;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC CHICCO COLONIA 220 ML
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000120653;00-0610951;C2;NC.Nac.Pharsana;6200040223;20250710;20250710;NT15;Crédito 15 Días;210;20250725;USD;-3389,86;0,00;0,00;0,00;0,00;0,00;-3389,86;66,78800;-226401,97;-3389,86;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC AMY LOCION OVAL 200 CC
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000100645;00-0610952;C2;NC.Nac.Pharsana;6200040224;20250710;20250710;NT15;Crédito 15 Días;210;20250725;USD;-193,77;0,00;0,00;0,00;0,00;0,00;-193,77;36,53718;-7079,81;-193,77;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC CHICCO PAÑAL DE NIÑO G REG (8X20)
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000102415;00-0610953;C2;NC.Nac.Pharsana;6200040225;20250710;20250710;NT21;Crédito 21 días;204;20250731;USD;-785,37;0,00;0,00;0,00;0,00;0,00;-785,37;36,40850;-28594,14;-785,37;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC CHICCO PAÑAL DE NIÑO M REG (8X20)
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000120654;00-0610954;C2;NC.Nac.Pharsana;6200040226;20250710;20250710;NT15;Crédito 15 Días;210;20250725;USD;-1393,08;0,00;0,00;0,00;0,00;0,00;-1393,08;66,78800;-93041,03;-1393,08;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC FRIENDS TH INTIMA 24P
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000102836;00-0610955;C2;NC.Nac.Pharsana;6200040227;20250710;20250710;NT21;Crédito 21 días;204;20250731;USD;-216,28;0,00;0,00;0,00;0,00;0,00;-216,28;36,40850;-7874,43;-216,28;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC AMY MOTAS DE ALGODON 50P
1000;10002006;LORINKA S C A;RODRIGUEZ DANIELA A.;100131;6000120652;00-0612069;C2;NC.Nac.Pharsana;6200040442;20250723;20250723;NT15;Crédito 15 Días;197;20250807;USD;-949,27;0,00;0,00;0,00;0,00;0,00;-949,27;66,78799;-63399,84;-949,27;;20.02.2026 - 22:05:32;Distribuidores Trad.;Distribuidores;Zona Oriente;GV Ger. Reg. Oriente;TORRES E ANTONIO DE J;NC ACTIVA PD PERD. OCASIONALES (12X40)
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136758;REC-102287;DZ;Pago de deudor;1400125785;20260116;20260116;;;35;20260116;USD;81,67;0,00;0,00;0,00;81,67;0,00;0,00;330,37835;26982,00;26982,00;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Retención de IVA Pendiente
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136759;REC-102287;DZ;Pago de deudor;1400125785;20260116;20260116;;;35;20260116;USD;46,97;0,00;0,00;0,00;46,97;0,00;0,00;330,34384;15516,25;15516,25;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Retención de IVA Pendiente
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136757;REC-102287;DZ;Pago de deudor;1400125788;20260120;20260120;;;31;20260120;USD;122,97;0,00;0,00;0,00;122,97;0,00;0,00;330,37912;40626,72;40626,72;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Retención de IVA Pendiente
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136757;6000136757;DA;Documento de deudor;1600048220;20260113;20260113;;;38;20260113;USD;-122,97;0,00;0,00;0,00;-122,97;0,00;0,00;330,37912;-40626,72;-40626,72;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Pendiente Comprobante
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136758;6000136757;DA;Documento de deudor;1600048220;20260113;20260113;;;38;20260113;USD;-81,67;0,00;0,00;0,00;-81,67;0,00;0,00;330,37835;-26982,00;-26982,00;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Pendiente Comprobante
1000;10002008;DROGUERIA Y SUMINISTROS DROFARZUCA, C.A.;MOGOLLON ALEXANDER JOSE;100048;6000136759;6000136757;DA;Documento de deudor;1600048220;20260113;20260113;;;38;20260113;USD;-46,97;0,00;0,00;0,00;-46,97;0,00;0,00;330,34384;-15516,25;-15516,25;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Occidente;GV. Ger. Reg. Occid.;CASTRO A  RICHARD A;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000097343;REC.103187;DZ;Pago de deudor;1400100637;20240528;20240528;;;633;20240528;USD;5,77;0,00;0,00;0,00;0,00;0,00;5,77;36,49740;210,59;210,59;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Retención de IVA Pendiente
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136191;COMPENSACION;DZ;Pago de deudor;1400126545;20260212;20260212;;;8;20260212;USD;782,14;0,00;782,14;0,00;0,00;0,00;0,00;298,14309;233189,64;233189,64;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente NC por Elaborar Dscto Sell Out
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136699;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-39,08;0,00;0,00;0,00;-39,08;0,00;0,00;330,40711;-12912,31;-12912,31;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152213
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136698;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-83,95;0,00;0,00;0,00;-83,95;0,00;0,00;330,35605;-27733,39;-27733,39;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152211
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136697;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-80,88;0,00;0,00;0,00;-80,88;0,00;0,00;330,38353;-26721,42;-26721,42;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152209
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136696;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-129,98;0,00;0,00;0,00;-129,98;0,00;0,00;330,38737;-42943,75;-42943,75;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152197
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136695;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-105,65;0,00;0,00;0,00;-96,54;0,00;0,00;330,36803;-29040,81;-34085,75;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152195
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000136694;6000136699;DA;Documento de deudor;1600048214;20260113;20260113;;;38;20260113;USD;-253,52;0,00;0,00;0,00;-253,52;0,00;0,00;330,37196;-83755,90;-83755,90;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152193
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137231;6000137231;DA;Documento de deudor;1600048368;20260120;20260120;;;31;20260120;USD;-64,69;0,00;0,00;0,00;-64,69;0,00;0,00;344,49791;-22285,57;-22285,57;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152444
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137230;6000137231;DA;Documento de deudor;1600048368;20260120;20260120;;;31;20260120;USD;-51,45;0,00;0,00;0,00;-51,45;0,00;0,00;344,50010;-17724,53;-17724,53;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152442
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137229;6000137231;DA;Documento de deudor;1600048368;20260120;20260120;;;31;20260120;USD;-70,43;0,00;0,00;0,00;-74,53;0,00;0,00;344,52784;-28942,62;-26252,49;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152440
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137228;6000137231;DA;Documento de deudor;1600048368;20260120;20260120;;;31;20260120;USD;-164,46;0,00;0,00;0,00;-164,46;0,00;0,00;344,50924;-56657,99;-56657,99;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260100152438
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137816;6000137816;DA;Documento de deudor;1600048544;20260127;20260127;;;24;20260127;USD;-210,31;0,00;0,00;-210,31;0,00;0,00;0,00;358,92354;-75485,21;-75485,21;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153241
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137817;6000137816;DA;Documento de deudor;1600048544;20260127;20260127;;;24;20260127;USD;-69,53;0,00;0,00;-69,53;0,00;0,00;0,00;358,90695;-24954,80;-24954,80;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153243
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137818;6000137816;DA;Documento de deudor;1600048544;20260127;20260127;;;24;20260127;USD;-28,16;0,00;0,00;-28,16;0,00;0,00;0,00;358,95987;-10108,31;-10108,31;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153245
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000137819;6000137816;DA;Documento de deudor;1600048544;20260127;20260127;;;24;20260127;USD;-11,08;0,00;0,00;-11,08;0,00;0,00;0,00;359,03610;-3978,12;-3978,12;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153247
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138464;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-125,81;0,00;0,00;-125,81;0,00;0,00;0,00;372,09244;-46812,95;-46812,95;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153249
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138465;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-209,15;0,00;0,00;-209,15;0,00;0,00;0,00;372,09955;-77824,62;-77824,62;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153251
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138466;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-147,76;0,00;0,00;-147,76;0,00;0,00;0,00;372,11437;-54983,62;-54983,62;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153253
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138467;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-92,90;0,00;0,00;-92,90;0,00;0,00;0,00;372,08773;-34566,95;-34566,95;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153255
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138468;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-205,70;0,00;0,00;-205,70;0,00;0,00;0,00;372,10695;-76542,40;-76542,40;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153257
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138469;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-70,78;0,00;0,00;-70,78;0,00;0,00;0,00;372,10752;-26337,77;-26337,77;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153259
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138470;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-26,24;0,00;0,00;-26,24;0,00;0,00;0,00;372,15968;-9765,47;-9765,47;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153261
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138471;6000138464;DA;Documento de deudor;1600048741;20260203;20260203;;;17;20260203;USD;-3,27;0,00;0,00;-3,27;0,00;0,00;0,00;372,45872;-1217,94;-1217,94;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153263
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138706;6000138706;DA;Documento de deudor;1600048827;20260210;20260210;;;10;20260210;USD;-87,64;0,00;-87,64;0,00;0,00;0,00;0,00;385,27351;-33765,37;-33765,37;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138705;6000138706;DA;Documento de deudor;1600048827;20260210;20260210;;;10;20260210;USD;-216,17;0,00;-216,17;0,00;0,00;0,00;0,00;385,28061;-83286,11;-83286,11;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153530
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138704;6000138706;DA;Documento de deudor;1600048827;20260210;20260210;;;10;20260210;USD;-93,91;0,00;-93,91;0,00;0,00;0,00;0,00;385,25216;-36179,03;-36179,03;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153528
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138702;6000138706;DA;Documento de deudor;1600048827;20260210;20260210;;;10;20260210;USD;-197,26;0,00;-197,26;0,00;0,00;0,00;0,00;385,28075;-76000,48;-76000,48;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153524
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000138701;6000138706;DA;Documento de deudor;1600048827;20260210;20260210;;;10;20260210;USD;-300,94;0,00;-300,94;0,00;0,00;0,00;0,00;385,26846;-115942,69;-115942,69;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;20260200153522
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000139175;6000139175;DA;Documento de deudor;1600048971;20260219;20260219;;;1;20260219;USD;-40,21;0,00;-40,21;0,00;0,00;0,00;0,00;398,76946;-16034,52;-16034,52;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000139174;6000139175;DA;Documento de deudor;1600048971;20260219;20260219;;;1;20260219;USD;-148,60;0,00;-148,60;0,00;0,00;0,00;0,00;398,75485;-59254,97;-59254,97;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000139171;6000139175;DA;Documento de deudor;1600048971;20260219;20260219;;;1;20260219;USD;-140,78;0,00;-140,78;0,00;0,00;0,00;0,00;398,75345;-56136,51;-56136,51;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000139172;6000139175;DA;Documento de deudor;1600048971;20260219;20260219;;;1;20260219;USD;-141,08;0,00;-141,08;0,00;0,00;0,00;0,00;398,75340;-56256,13;-56256,13;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;6000139173;6000139175;DA;Documento de deudor;1600048971;20260219;20260219;;;1;20260219;USD;-25,03;0,00;-25,03;0,00;0,00;0,00;0,00;398,81702;-9982,39;-9982,39;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;Pendiente Comprobante
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625389;00-0625389;F0;Factura.Nac.Pharsana;6000136694;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;2371,49;0,00;2450,67;0,00;0,00;0,00;0,00;330,37510;906047,53;2641,44;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625390;00-0625390;F0;Factura.Nac.Pharsana;6000136695;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;933,20;0,00;933,20;0,00;0,00;0,00;0,00;330,37510;308306,04;933,20;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625391;00-0625391;F0;Factura.Nac.Pharsana;6000136696;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;1256,52;0,00;1256,52;0,00;0,00;0,00;0,00;330,37510;415122,92;1256,52;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625392;00-0625392;F0;Factura.Nac.Pharsana;6000136697;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;781,86;0,00;781,86;0,00;0,00;0,00;0,00;330,37511;258307,08;781,86;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625393;00-0625393;F0;Factura.Nac.Pharsana;6000136698;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;811,47;0,00;811,47;0,00;0,00;0,00;0,00;330,37510;268089,48;811,47;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0625394;00-0625394;F0;Factura.Nac.Pharsana;6000136699;20260113;20260113;NT30;Crédito 30 Días;8;20260212;USD;377,81;0,00;377,81;0,00;0,00;0,00;0,00;330,37511;124819,02;377,81;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626190;00-0626190;F0;Factura.Nac.Pharsana;6000137228;20260120;20260120;NT30;Crédito 30 Días;1;20260219;USD;1589,79;0,00;1589,79;0,00;0,00;0,00;0,00;344,50710;547693,94;1589,79;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626191;00-0626191;F0;Factura.Nac.Pharsana;6000137229;20260120;20260120;NT30;Crédito 30 Días;1;20260219;USD;720,50;0,00;720,50;0,00;0,00;0,00;0,00;344,50711;248217,37;720,50;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626192;00-0626192;F0;Factura.Nac.Pharsana;6000137230;20260120;20260120;NT30;Crédito 30 Días;1;20260219;USD;497,34;0,00;497,34;0,00;0,00;0,00;0,00;344,50710;171337,16;497,34;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626193;00-0626193;F0;Factura.Nac.Pharsana;6000137231;20260120;20260120;NT30;Crédito 30 Días;1;20260219;USD;625,32;0,00;625,32;0,00;0,00;0,00;0,00;344,50710;215427,18;625,32;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626961;00-0626961;F0;Factura.Nac.Pharsana;6000137816;20260127;20260127;NT30;Crédito 30 Días;0;20260226;USD;2032,99;2032,99;0,00;0,00;0,00;0,00;0,00;358,92470;729690,33;2032,99;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626962;00-0626962;F0;Factura.Nac.Pharsana;6000137817;20260127;20260127;NT30;Crédito 30 Días;0;20260226;USD;672,09;672,09;0,00;0,00;0,00;0,00;0,00;358,92470;241229,70;672,09;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626963;00-0626963;F0;Factura.Nac.Pharsana;6000137818;20260127;20260127;NT30;Crédito 30 Días;0;20260226;USD;272,24;272,24;0,00;0,00;0,00;0,00;0,00;358,92470;97713,66;272,24;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0626964;00-0626964;F0;Factura.Nac.Pharsana;6000137819;20260127;20260127;NT30;Crédito 30 Días;0;20260226;USD;107,14;107,14;0,00;0,00;0,00;0,00;0,00;358,92468;38455,19;107,14;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0627779;00-0627779;F0;Factura.Nac.Pharsana;6000138464;20260203;20260203;NT30;Crédito 30 Días;0;20260305;USD;1216,12;1216,12;0,00;0,00;0,00;0,00;0,00;372,10570;452525,18;1216,12;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
1000;10000153;DROGUERIA COBECA CENTRO C.A.;GARCIA SAMANTHA G.;100017;00-0627780;00-0627780;F0;Factura.Nac.Pharsana;6000138465;20260203;20260203;NT30;Crédito 30 Días;0;20260305;USD;2021,75;2021,75;0,00;0,00;0,00;0,00;0,00;372,10570;752304,70;2021,75;;20.02.2026 - 22:05:32;Drogueria;Distribuidores;Zona Centro;GV Ger. Reg. CClave;GUZMAN P  LUIS E;
