Sociedad;Cliente;Nombre del Cliente;Nombre del Vendedor;Vendedor;Asignación;Referencia;Cl.Doc.;Descripción Cl.Doc.;N°.Documento;Fecha Doc.;Fecha Base;Cond.Pago;Descripción Cond.Pago;D. Venc.;Fecha Venc.;Mon.F.;Valor monetario;No Vencido;1 -- 15;16 -- 30;31 -- 60;61 -- 90;91 -- 99999;T/C conversión 3;Importe en ML;Importe en MD;Mon.Doc.;Hora;Descripción Ramo;Descripción Gr Clien;Descripción Zona;Descripción Grupo Ve;Nombre Gte. Regional;Texto
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056571;00-056571;O0;Factura.Nac.Ampofras;7000012032;20251211;20251211;NT00;Contado;71;20251211;USD;583,37;0,00;0,00;0,00;0,00;583,37;0,00;265,06620;154631,67;154631,67;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056588;00-056588;O0;Factura.Nac.Ampofras;7000012047;20251217;20251217;NT00;Contado;65;20251217;USD;5539,13;0,00;0,00;0,00;0,00;5539,13;0,00;276,57689;1531995,33;1531995,33;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056589;00-056589;O0;Factura.Nac.Ampofras;7000012048;20251217;20251217;NT00;Contado;65;20251217;USD;577,06;0,00;0,00;0,00;0,00;577,06;0,00;276,57769;159601,92;159601,92;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011850;00-056420;P2;NC.Nac.Ampofrasca;7200000765;20251031;20251031;NT00;Contado;112;20251031;USD;-108,32;0,00;0,00;0,00;0,00;0,00;-108,32;207,88423;-22518,02;-22518,02;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011854;00-056421;P2;NC.Nac.Ampofrasca;7200000766;20251031;20251031;NT00;Contado;112;20251031;USD;-108,32;0,00;0,00;0,00;0,00;0,00;-108,32;210,27280;-22776,75;-22776,75;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011862;00-056422;P2;NC.Nac.Ampofrasca;7200000767;20251031;20251031;NT00;Contado;112;20251031;USD;-108,31;0,00;0,00;0,00;0,00;0,00;-108,31;212,49349;-23015,17;-23015,17;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011868;00-056423;P2;NC.Nac.Ampofrasca;7200000768;20251031;20251031;NT00;Contado;112;20251031;USD;-108,31;0,00;0,00;0,00;0,00;0,00;-108,31;214,42886;-23224,79;-23224,79;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011871;00-056424;P2;NC.Nac.Ampofrasca;7200000769;20251031;20251031;NT00;Contado;112;20251031;USD;-108,32;0,00;0,00;0,00;0,00;0,00;-108,32;216,36143;-23436,27;-23436,27;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000011880;00-056426;P2;NC.Nac.Ampofrasca;7200000770;20251031;20251031;NT00;Contado;112;20251031;USD;-108,31;0,00;0,00;0,00;0,00;0,00;-108,31;218,18004;-23631,08;-23631,08;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;'0000035345;'0000035345;DZ;Pago de deudor;1400003028;20260219;20260219;;;1;20260219;USD;-60482,75;0,00;-60482,75;0,00;0,00;0,00;0,00;398,74560;-24117230,44;-24117230,44;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;Anticipo a factura
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056660;00-056660;O0;Factura.Nac.Ampofras;7000012117;20260126;20260126;NT00;Contado;25;20260126;USD;4308,77;0,00;0,00;4308,77;0,00;0,00;0,00;355,55282;1531995,33;1531995,33;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056661;00-056661;O0;Factura.Nac.Ampofras;7000012118;20260126;20260126;NT00;Contado;25;20260126;USD;583,37;0,00;0,00;583,37;0,00;0,00;0,00;355,55281;207418,84;207418,84;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056669;00-056669;O0;Factura.Nac.Ampofras;7000012125;20260127;20260127;NT00;Contado;24;20260127;USD;4268,29;0,00;0,00;4268,29;0,00;0,00;0,00;358,92485;1531995,33;1531995,33;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056670;00-056670;O0;Factura.Nac.Ampofras;7000012126;20260127;20260127;NT00;Contado;24;20260127;USD;583,37;0,00;0,00;583,37;0,00;0,00;0,00;358,92470;209385,90;209385,90;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056673;00-056673;O0;Factura.Nac.Ampofras;7000012129;20260128;20260128;NT00;Contado;23;20260128;USD;4237,99;0,00;0,00;4237,99;0,00;0,00;0,00;361,49102;1531995,33;1531995,33;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056674;00-056674;O0;Factura.Nac.Ampofras;7000012130;20260128;20260128;NT00;Contado;23;20260128;USD;583,37;0,00;0,00;583,37;0,00;0,00;0,00;361,49060;210882,77;210882,77;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056677;00-056677;O0;Factura.Nac.Ampofras;7000012133;20260129;20260129;NT00;Contado;22;20260129;USD;4874,04;0,00;0,00;4874,04;0,00;0,00;0,00;363,66231;1772504,65;1772504,65;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056678;00-056678;O0;Factura.Nac.Ampofras;7000012134;20260129;20260129;NT00;Contado;22;20260129;USD;583,37;0,00;0,00;583,37;0,00;0,00;0,00;363,66231;212149,68;212149,68;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056698;00-056698;O0;Factura.Nac.Ampofras;7000012154;20260205;20260205;NT00;Contado;15;20260205;USD;4683,49;0,00;4683,49;0,00;0,00;0,00;0,00;378,45808;1772504,65;1772504,65;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056699;00-056699;O0;Factura.Nac.Ampofras;7000012155;20260205;20260205;NT00;Contado;15;20260205;USD;583,37;0,00;583,37;0,00;0,00;0,00;0,00;378,45820;220781,16;220781,16;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;00-056712;00-056712;O0;Factura.Nac.Ampofras;7000012165;20260210;20260210;NT00;Contado;10;20260210;USD;4600,66;0,00;4600,66;0,00;0,00;0,00;0,00;385,27182;1772504,65;1772504,65;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000887;MOLINOS NACIONALES C.A. (MONACA);HERNANDEZ HORACIO;120003;7000012165;00-056723;P2;NC.Nac.Ampofrasca;7200000780;20260211;20260211;NT00;Contado;9;20260211;USD;-4600,66;0,00;-4600,66;0,00;0,00;0,00;0,00;385,27182;-1772504,65;-1772504,65;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10000890;ENVASES METROPOLITANOS MM 1, C.A.;DAZA RAMON;120004;ERROR SAP;;AB;Documento contable;0100048181;20201231;20201231;NT00;Contado;1877;20201231;USD;2393232,00;0,00;0,00;0,00;0,00;0,00;2393232,00;0,00001;23,93;23932320,00;;20.02.2026 - 22:06:43;Comercializadora;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;ERROR EN SAP (RECONVERSION MONETARIA)
1200;10000892;VENEALIÑOS ALIÑOS VENEZOLANOS, C.A.;HERNANDEZ HORACIO;120003;ERROR SAP;;AB;Documento contable;0100048242;20201230;20201231;;;1877;20201231;USD;-8571292,06;0,00;0,00;0,00;0,00;0,00;-8571292,06;0,00001;-85,71;-85712920,59;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;ERROR EN SAP (RECONVERSION MONETARIA)
1200;10000954;RENE DESSES DE VENEZUELA, C.A;DAZA RAMON;120004;ERROR SAP;;AB;Documento contable;0100048191;20201231;20201231;NT00;Contado;1877;20201231;USD;11595577,50;0,00;0,00;0,00;0,00;0,00;11595577,50;0,00001;115,96;115955774,95;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;ERROR EN SAP (RECONVERSION MONETARIA)
1200;10000954;RENE DESSES DE VENEZUELA, C.A;DAZA RAMON;120004;00086379564;00086379564;DZ;Pago de deudor;1400003009;20260206;20260206;;;14;20260206;USD;-1720,16;0,00;-1720,16;0,00;0,00;0,00;0,00;381,10779;-655566,37;-655566,37;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;Anticipo a Factura
1200;10000954;RENE DESSES DE VENEZUELA, C.A;DAZA RAMON;120004;00-056739;00-056739;O0;Factura.Nac.Ampofras;7000012188;20260220;20260220;NT00;Contado;0;20260220;USD;1897,81;1897,81;0,00;0,00;0,00;0,00;0,00;402,33398;763553,46;763553,46;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10000895;COSMETICOS THERMI CORP, C.A.;DAZA RAMON;120004;7000011996;7000011993;DZ;Pago de deudor;1400002920;20251128;20251128;;;84;20251128;USD;-148,96;0,00;0,00;0,00;0,00;-148,96;0,00;245,66347;-36594,03;-36594,03;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;Saldo a Favor
1200;10000895;COSMETICOS THERMI CORP, C.A.;DAZA RAMON;120004;03577454649;03577454649;DZ;Pago de deudor;1400002942;20251219;20251219;;;63;20251219;USD;-170,57;0,00;0,00;0,00;0,00;-170,57;0,00;282,50636;-48187,11;-48187,11;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;Anticipo a Factura
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;ERROR SAP;;AB;Documento contable;0100048193;20201231;20201231;NT00;Contado;1877;20201231;USD;2019472,32;0,00;0,00;0,00;0,00;0,00;2019472,32;0,00001;20,19;20194723,18;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;ERROR EN SAP (RECONVERSION MONETARIA)
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;7000012015;7000012015;DZ;Pago de deudor;1400002937;20251218;20251218;;;64;20251218;USD;-11,46;0,00;0,00;0,00;0,00;-12,72;0,00;279,61792;-3774,63;-3950,58;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;Abono a Factura
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;7000012014;7000012014;DA;Documento de deudor;1600005222;20241208;20241208;;;439;20241208;USD;-856,96;0,00;0,00;0,00;0,00;0,00;-856,96;48,32642;-41413,81;-41413,81;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;20251200001284
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;7000012015;7000012014;DA;Documento de deudor;1600005222;20241208;20241208;;;439;20241208;USD;-145,98;0,00;0,00;0,00;0,00;0,00;-145,98;48,32587;-7054,61;-7054,61;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;20251200001283
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;00-056547;00-056547;O0;Factura.Nac.Ampofras;7000012014;20251208;20251208;NT00;Contado;74;20251208;USD;1570,73;0,00;0,00;0,00;0,00;1570,73;0,00;254,87050;400332,74;1570,73;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001076;NEGROPRO SOLUCIONES TECNICAS, S.A.;REYES JORGE;120005;00-056548;00-056548;O0;Factura.Nac.Ampofras;7000012015;20251208;20251208;NT00;Contado;74;20251208;USD;267,57;0,00;0,00;0,00;0,00;267,57;0,00;254,87050;68195,70;267,57;;20.02.2026 - 22:06:43;Productos De Limpiez;Distribuidores Enf.;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001124;ALIMENTOS CALVEN, C.A;HERNANDEZ HORACIO;120003;03586244759;03586244759;DZ;Pago de deudor;1400003020;20260213;20260213;;;7;20260213;USD;-329,06;0,00;-329,06;0,00;0,00;0,00;0,00;393,22002;-129392,98;-129392,98;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Occidente;GV ClReg. Ampofr.;;Anticipo a Factura
1200;10001125;GUSTAVO JOSE PINTO RAMOS (INVERSIONES PINTO RAMOS);REYES JORGE;120005;52908513960;52908513960;DZ;Pago de deudor;1400002839;20251017;20251017;;;126;20251017;USD;-202,07;0,00;0,00;0,00;0,00;0,00;-202,07;203,74128;-41170,00;-41170,00;;20.02.2026 - 22:06:43;Comercializadora;Distribuidores Enf.;Zona Centro Occid.;GV ClReg. Ampofr.;;Anticipo a Factura
1200;10001125;GUSTAVO JOSE PINTO RAMOS (INVERSIONES PINTO RAMOS);REYES JORGE;120005;;00-056738;O0;Factura.Nac.Ampofras;7000012187;20260220;20260220;NT00;Contado;0;20260220;USD;777,45;777,45;0,00;0,00;0,00;0,00;0,00;402,33548;312795,72;312795,72;;20.02.2026 - 22:06:43;Comercializadora;Distribuidores Enf.;Zona Centro Occid.;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;7000012138;7000012131;DA;Documento de deudor;1600005274;20260128;20260128;;;23;20260128;USD;-3508,63;0,00;0,00;-3508,63;0,00;0,00;0,00;361,49025;-1268335,52;-1268335,52;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;20260271000411
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;7000012110;7000012110;DA;Documento de deudor;1600005283;20260125;20260125;;;26;20260125;USD;-3592,36;0,00;0,00;-3592,36;0,00;0,00;0,00;352,70605;-1267047,12;-1267047,12;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;20260171005533
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;7000012120;7000012110;DA;Documento de deudor;1600005283;20260125;20260125;;;26;20260125;USD;-3621,35;0,00;0,00;-3621,35;0,00;0,00;0,00;352,70625;-1277272,77;-1277272,77;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;20260171005533
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056653;O0;Factura.Nac.Ampofras;7000012110;20260124;20260124;NT15;Crédito 15 Días;12;20260208;USD;34726,14;0,00;34726,14;0,00;0,00;0,00;0,00;352,70630;12248128,35;34726,14;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056664;O0;Factura.Nac.Ampofras;7000012120;20260126;20260126;NT15;Crédito 15 Días;10;20260210;USD;34726,14;0,00;34726,14;0,00;0,00;0,00;0,00;355,55280;12346976,31;34726,14;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056682;O0;Factura.Nac.Ampofras;7000012138;20260130;20260130;NT15;Crédito 15 Días;6;20260214;USD;33379,67;0,00;33379,67;0,00;0,00;0,00;0,00;367,30690;12260583,11;33379,67;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056685;O0;Factura.Nac.Ampofras;7000012141;20260203;20260203;NT15;Crédito 15 Días;2;20260218;USD;20663,60;0,00;20663,60;0,00;0,00;0,00;0,00;372,10570;7689043,34;20663,60;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056686;O0;Factura.Nac.Ampofras;7000012142;20260203;20260203;NT15;Crédito 15 Días;2;20260218;USD;318,00;0,00;318,00;0,00;0,00;0,00;0,00;372,10569;118329,61;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056687;O0;Factura.Nac.Ampofras;7000012143;20260203;20260203;NT15;Crédito 15 Días;2;20260218;USD;28611,14;0,00;28611,14;0,00;0,00;0,00;0,00;372,10570;10646368,28;28611,14;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056688;O0;Factura.Nac.Ampofras;7000012144;20260203;20260203;NT15;Crédito 15 Días;2;20260218;USD;318,00;0,00;318,00;0,00;0,00;0,00;0,00;372,10569;118329,61;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056695;O0;Factura.Nac.Ampofras;7000012151;20260205;20260205;NT15;Crédito 15 Días;0;20260220;USD;38051,77;38051,77;0,00;0,00;0,00;0,00;0,00;378,45820;14401004,38;38051,77;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056696;O0;Factura.Nac.Ampofras;7000012152;20260205;20260205;NT15;Crédito 15 Días;0;20260220;USD;310,89;343,96;0,00;0,00;0,00;0,00;0,00;378,45821;108965,77;294,74;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056707;O0;Factura.Nac.Ampofras;7000012161;20260209;20260209;NT15;Crédito 15 Días;0;20260224;USD;37701,33;37701,33;0,00;0,00;0,00;0,00;0,00;382,63180;14425727,76;37701,33;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056708;O0;Factura.Nac.Ampofras;7000012162;20260209;20260209;NT15;Crédito 15 Días;0;20260224;USD;279,70;280,00;0,00;0,00;0,00;0,00;0,00;382,63179;104834,49;326,75;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056714;O0;Factura.Nac.Ampofras;7000012167;20260210;20260210;NT15;Crédito 15 Días;0;20260225;USD;26705,10;26705,10;0,00;0,00;0,00;0,00;0,00;385,27200;10288727,29;26705,10;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056715;O0;Factura.Nac.Ampofras;7000012168;20260210;20260210;NT15;Crédito 15 Días;0;20260225;USD;2002,28;2002,28;0,00;0,00;0,00;0,00;0,00;385,27200;771422,42;2002,28;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056716;O0;Factura.Nac.Ampofras;7000012169;20260210;20260210;NT15;Crédito 15 Días;0;20260225;USD;318,00;318,00;0,00;0,00;0,00;0,00;0,00;385,27201;122516,50;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056726;O0;Factura.Nac.Ampofras;7000012175;20260212;20260212;NT15;Crédito 15 Días;0;20260227;USD;36130,44;36130,44;0,00;0,00;0,00;0,00;0,00;390,29440;14101508,40;36130,44;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056727;O0;Factura.Nac.Ampofras;7000012176;20260212;20260212;NT15;Crédito 15 Días;0;20260227;USD;318,00;318,00;0,00;0,00;0,00;0,00;0,00;390,29440;124113,62;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056731;O0;Factura.Nac.Ampofras;7000012180;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;35180,06;35180,06;0,00;0,00;0,00;0,00;0,00;396,36740;13944228,91;35180,06;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056732;O0;Factura.Nac.Ampofras;7000012181;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;19055,87;19055,87;0,00;0,00;0,00;0,00;0,00;396,36740;7553125,65;19055,87;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056733;O0;Factura.Nac.Ampofras;7000012182;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;2,19;2,19;0,00;0,00;0,00;0,00;0,00;396,36530;868,04;2,19;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056734;O0;Factura.Nac.Ampofras;7000012183;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;318,00;318,00;0,00;0,00;0,00;0,00;0,00;396,36739;126044,83;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056735;O0;Factura.Nac.Ampofras;7000012184;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;318,00;318,00;0,00;0,00;0,00;0,00;0,00;396,36739;126044,83;318,00;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001154;ALIMENTOS POLAR COMERCIAL, C.A.;AMPOFRASCA OFICINA;120002;;00-056736;O0;Factura.Nac.Ampofras;7000012185;20260218;20260218;NT15;Crédito 15 Días;0;20260305;USD;4638,45;4638,45;0,00;0,00;0,00;0,00;0,00;396,36740;1838530,37;4638,45;;20.02.2026 - 22:06:43;Alimentos;Manufactura;Zona Metropolitana;GV ClReg. Ampofr.;;
1200;10001194;DERNIER COSMETICS, S.A;REYES JORGE;120005;;;AB;Documento contable;0100048204;20201231;20201231;;;1877;20201231;USD;-12051250,46;0,00;0,00;0,00;0,00;0,00;-11597716,64;0,00001;-121,97;-124032903,70;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Centro;GV ClReg. Ampofr.;;ERROR EN SAP (RECONVERSION MONETARIA)
1200;10001194;DERNIER COSMETICS, S.A;REYES JORGE;120005;7000012013;7000012013;DZ;Pago de deudor;1400002958;20251201;20251201;;;81;20251201;USD;-284,13;0,00;0,00;0,00;0,00;-284,13;0,00;247,29747;-70264,63;-70264,63;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Centro;GV ClReg. Ampofr.;;Saldo a Favor
1200;10001194;DERNIER COSMETICS, S.A;REYES JORGE;120005;;00-056711;O0;Factura.Nac.Ampofras;7000012164;20260210;20260210;NT00;Contado;10;20260210;USD;317,63;0,00;317,63;0,00;0,00;0,00;0,00;385,27003;122373,32;122373,32;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
1200;10001194;DERNIER COSMETICS, S.A;REYES JORGE;120005;7000012013;00-056703;P2;NC.Nac.Ampofrasca;7200000777;20260209;20260209;NT00;Contado;11;20260209;USD;-172,61;0,00;-172,61;0,00;0,00;0,00;0,00;254,87706;-43994,33;-43994,33;;20.02.2026 - 22:06:43;Cuidado Personal;Manufactura;Zona Centro;GV ClReg. Ampofr.;;
